,1-OFF-NO,1-OFF-YES,DCA-NO,DCA-YES
5425,136.12872090258938,134.3317492209478,129.53852226906352,134.3317492209478
5426,135.44013047696225,133.86003727452803,128.85855125208872,133.86003727452803
5427,134.75846023036695,133.38851877744142,128.18368670168806,133.38851877744142
5428,134.08360636500964,132.91719361071196,127.51387131000571,132.91719361071196
5429,149.78222145453347,146.23134116622597,144.42178787240618,146.23134116622597
5430,148.995497697585,145.75641921631268,143.66442947435542,145.75641921631268
5431,148.21698329197724,145.28169234817167,142.91292259286973,145.28169234817167
5432,147.44655040951136,144.80716044162824,142.16719967377395,144.80716044162824
5433,146.68407386217692,144.3328233766063,141.42719419876596,144.33282337660629
5434,145.9294310343383,143.8586810331284,140.6928406656378,143.85868103312836
5435,145.18250181700083,143.38473329131548,139.96407456894784,143.3847332913155
5436,144.44316854408194,142.910980031387,139.24083238113238,142.91098003138703
5437,143.71131593061705,142.43742113366068,138.52305153404546,142.43742113366068
5438,142.98683101283174,141.96405647855227,137.81067040091506,141.96405647855224
5439,142.26960309001487,141.49088594657576,137.1036282787051,141.49088594657576
5440,157.61036595463924,154.3499256285167,153.6353711866596,154.3499256285167
5441,156.78542279530177,153.87334570122852,152.84394280260545,153.87334570122852
5442,155.96905844634276,153.39696153273525,152.05861640930306,153.39696153273525
5443,155.16113977987263,152.92077300244745,151.2793217073361,152.92077300244742
5444,154.36153640837088,152.44477998987483,150.50598947302493,152.44477998987486
5445,153.5701206145359,151.96898237462608,149.7385515379288,151.9689823746261
5446,152.78676728327818,151.49338003640864,148.97694076881453,151.49338003640858
5447,152.01135383578216,151.01797285502852,148.22109104808027,151.01797285502855
5448,151.2437601655624,150.54276071039067,147.470937254621,150.54276071039067
5449,150.48386857644493,150.0677434824983,146.72641524512608,150.06774348249826
5450,165.38474457387957,162.46817668511807,162.8102901359092,162.46817668511807
5451,164.5221232105665,161.98993891701627,161.9850835039017,161.98993891701625
5452,163.66844199647727,161.511897584648,161.16622604917092,161.511897584648
5453,162.82356266545324,161.03405256700935,160.35364477624518,161.03405256700938
5454,161.98734978790011,160.55640374319592,159.54726780433685,160.55640374319592
5455,161.15967069841793,160.07895099240247,158.74702434614673,160.0789509924024
5456,160.34039542563562,159.60169419392287,157.9528446871488,159.60169419392287
5457,159.52939662417202,159.12463322715013,157.16466016534517,159.12463322715013
5458,158.72654950864887,158.64776797157623,156.38240315147715,158.64776797157623
5459,173.10590933514052,170.5860943565676,171.94678759031692,170.5860943565676
5460,172.2061425728657,170.10619888420078,171.08809168693713,170.10619888420078
5461,171.3156693476717,169.62650052442226,170.2359889013933,169.62650052442223
5462,170.43434641231295,169.14699915581377,169.3904035905596,169.14699915581375
5463,169.5620334484443,168.66769465705661,168.55126126404437,168.66769465705661
5464,168.69859299214477,168.18858690693196,167.71848856231497,168.1885869069319
5465,167.84389036170202,167.70967578432015,166.89201323531898,167.70967578432018
5466,166.9977935875787,167.23096116820122,166.07176412158896,167.2309611682012
5467,180.7744047301399,178.70367866340115,181.04510439017665,178.70367866340115
5468,179.83801713339813,178.22212562330526,180.1532054613346,178.22212562330526
5469,178.91126867595187,177.7407703725686,179.2681403860353,177.74077037256862
