,Date,Price,Open,High,Low,Vol.,Change %
300,2020-10-26,187.91,187.91,187.91,187.91,,-1.52%
301,2020-10-27,186.83,186.83,186.83,186.83,,-0.57%
302,2020-10-28,182.37,182.37,182.37,182.37,,-2.39%
303,2020-10-29,184.8,184.8,184.8,184.8,,1.33%
304,2020-10-30,182.93,182.93,182.93,182.93,,-1.01%
305,2020-10-31,183.76666666666668,183.76666666666668,183.76666666666668,183.76666666666668,,
306,2020-11-01,184.60333333333332,184.60333333333332,184.60333333333332,184.60333333333332,,
307,2020-11-02,185.44,185.44,185.44,185.44,,1.37%
308,2020-11-03,187.69,187.69,187.69,187.69,,1.21%
309,2020-11-04,191.77,191.77,191.77,191.77,,2.17%
310,2020-11-05,193.83,193.83,193.83,193.83,,1.07%
311,2020-11-06,193.34,193.34,193.34,193.34,,-0.25%
312,2020-11-07,194.46,194.46,194.46,194.46,,
313,2020-11-08,195.57999999999998,195.57999999999998,195.57999999999998,195.57999999999998,,
314,2020-11-09,196.7,196.7,196.7,196.7,,1.74%
315,2020-11-10,196.96,196.96,196.96,196.96,,0.13%
316,2020-11-11,199.88,199.88,199.88,199.88,,1.48%
317,2020-11-12,197.34,197.34,197.34,197.34,,-1.27%
318,2020-11-13,198.95,198.95,198.95,198.95,,0.82%
319,2020-11-14,199.7,199.7,199.7,199.7,,
320,2020-11-15,200.45,200.45,200.45,200.45,,
321,2020-11-16,201.2,201.2,201.2,201.2,,1.13%
322,2020-11-17,200.32,200.32,200.32,200.32,,-0.44%
323,2020-11-18,199.15,199.15,199.15,199.15,,-0.58%
324,2020-11-19,200.01,200.01,200.01,200.01,,0.43%
325,2020-11-20,199.29,199.29,199.29,199.29,,-0.36%
326,2020-11-21,199.67,199.67,199.67,199.67,,
327,2020-11-22,200.05,200.05,200.05,200.05,,
328,2020-11-23,200.43,200.43,200.43,200.43,,0.57%
329,2020-11-24,202.68,202.68,202.68,202.68,,1.12%
330,2020-11-25,202.21,202.21,202.21,202.21,,-0.23%
331,2020-11-26,202.27,202.27,202.27,202.27,,0.03%
332,2020-11-27,202.51,202.51,202.51,202.51,,0.12%
333,2020-11-28,201.97,201.97,201.97,201.97,,
334,2020-11-29,201.42999999999998,201.42999999999998,201.42999999999998,201.42999999999998,,
335,2020-11-30,200.89,200.89,200.89,200.89,,-0.80%
336,2020-12-01,201.74,201.74,201.74,201.74,,0.42%
337,2020-12-02,201.37,201.37,201.37,201.37,,-0.18%
338,2020-12-03,200.6,200.6,200.6,200.6,,-0.38%
339,2020-12-04,202.3,202.3,202.3,202.3,,0.85%
340,2020-12-05,202.25333333333333,202.25333333333333,202.25333333333333,202.25333333333333,,
341,2020-12-06,202.20666666666668,202.20666666666668,202.20666666666668,202.20666666666668,,
342,2020-12-07,202.16,202.16,202.16,202.16,,-0.07%
343,2020-12-08,202.97,202.97,202.97,202.97,,0.40%
344,2020-12-09,202.39,202.39,202.39,202.39,,-0.29%
345,2020-12-10,201.49,201.49,201.49,201.49,,-0.44%
346,2020-12-11,201.51,201.51,201.51,201.51,,0.01%
347,2020-12-12,201.35666666666665,201.35666666666665,201.35666666666665,201.35666666666665,,
348,2020-12-13,201.20333333333335,201.20333333333335,201.20333333333335,201.20333333333335,,
349,2020-12-14,201.05,201.05,201.05,201.05,,-0.23%
350,2020-12-15,202.46,202.46,202.46,202.46,,0.70%
351,2020-12-16,202.74,202.74,202.74,202.74,,0.14%
352,2020-12-17,203.34,203.34,203.34,203.34,,0.30%
353,2020-12-18,202.86,202.86,202.86,202.86,,-0.24%
354,2020-12-19,202.44333333333336,202.44333333333336,202.44333333333336,202.44333333333336,,
355,2020-12-20,202.02666666666667,202.02666666666667,202.02666666666667,202.02666666666667,,
356,2020-12-21,201.61,201.61,201.61,201.61,,-0.62%
357,2020-12-22,202.21,202.21,202.21,202.21,,0.30%
358,2020-12-23,202.54,202.54,202.54,202.54,,0.16%
359,2020-12-24,203.19,203.19,203.19,203.19,,0.32%
360,2020-12-25,203.3975,203.3975,203.3975,203.3975,,
361,2020-12-26,203.60500000000002,203.60500000000002,203.60500000000002,203.60500000000002,,
362,2020-12-27,203.8125,203.8125,203.8125,203.8125,,
363,2020-12-28,204.02,204.02,204.02,204.02,,0.41%
364,2020-12-29,204.0,204.0,204.0,204.0,,-0.01%
365,2020-12-30,203.32,203.32,203.32,203.32,,-0.33%
366,2020-12-31,204.58,204.58,204.58,204.58,,0.62%
