,Date,Price,Open,High,Low,Vol.,Change %
217,2020-08-04,82.31,82.13,82.74,82.13,0.36K,0.26%
218,2020-08-05,81.94,82.22,82.29,81.93,0.59K,-0.45%
219,2020-08-06,82.34,82.26,82.42,81.79,4.35K,0.49%
220,2020-08-07,82.57,82.03,82.74,82.03,0.27K,0.28%
221,2020-08-08,82.49,82.21666666666667,82.77666666666666,82.09666666666666,,
222,2020-08-09,82.41,82.40333333333334,82.81333333333333,82.16333333333334,,
223,2020-08-10,82.33,82.59,82.85,82.23,2.79K,-0.29%
224,2020-08-11,81.95,82.31,82.31,81.83,1.45K,-0.46%
225,2020-08-12,82.11,82.11,82.27,81.99,1.07K,0.19%
226,2020-08-13,81.82,82.06,82.11,81.76,0.89K,-0.34%
227,2020-08-14,81.36,81.55,81.69,81.22,0.69K,-0.57%
228,2020-08-15,81.42,81.58333333333333,81.67666666666666,81.19666666666667,,
229,2020-08-16,81.48,81.61666666666667,81.66333333333334,81.17333333333333,,
230,2020-08-17,81.54,81.65,81.65,81.15,0.94K,0.22%
231,2020-08-18,80.93,81.33,81.33,81.2,0.66K,-0.75%
232,2020-08-19,81.22,81.01,81.22,80.96,0.20K,0.37%
233,2020-08-20,81.24,81.51,81.54,81.27,0.17K,0.01%
234,2020-08-21,81.62,81.08,81.76,81.08,0.33K,0.47%
235,2020-08-22,81.68333333333334,81.30666666666667,81.83,81.25333333333333,,
236,2020-08-23,81.74666666666667,81.53333333333333,81.9,81.42666666666666,,
237,2020-08-24,81.81,81.76,81.97,81.6,1.81K,0.23%
238,2020-08-25,81.13,81.76,81.76,81.03,0.34K,-0.83%
239,2020-08-26,80.68,81.01,81.01,80.5,1.74K,-0.56%
240,2020-08-27,80.44,80.62,80.9,80.57,5.33K,-0.29%
241,2020-08-28,79.89,80.1,80.18,79.86,0.55K,-0.69%
242,2020-08-29,79.84,80.0,80.1675,79.74,,
243,2020-08-30,79.78999999999999,79.9,80.155,79.62,,
244,2020-08-31,79.74,79.8,80.1425,79.5,,
245,2020-09-01,79.69,79.7,80.13,79.38,0.67K,-0.24%
246,2020-09-02,80.68,80.22,80.69,80.15,5.47K,1.24%
247,2020-09-03,80.86,80.73,80.9,80.51,0.58K,0.21%
248,2020-09-04,80.88,80.54,80.99,80.54,3.35K,0.03%
249,2020-09-05,80.92666666666666,80.60000000000001,81.03999999999999,80.56666666666668,,
250,2020-09-06,80.97333333333333,80.66,81.09,80.59333333333333,,
251,2020-09-07,81.02,80.72,81.14,80.62,0.25K,0.17%
252,2020-09-08,81.86,81.21,81.85,81.21,6.59K,1.03%
253,2020-09-09,81.91,82.01,82.48,82.01,0.19K,0.07%
254,2020-09-10,82.74,82.08,82.78,81.77,0.58K,1.01%
255,2020-09-11,83.43,83.22,83.35,83.22,0.04K,0.84%
256,2020-09-12,83.28666666666668,83.26333333333334,83.35,83.1,,
257,2020-09-13,83.14333333333333,83.30666666666666,83.35,82.98,,
258,2020-09-14,83.0,83.35,83.35,82.86,0.22K,-0.52%
259,2020-09-15,83.1,83.76,83.76,82.82,0.36K,0.11%
260,2020-09-16,82.35,82.81,83.0,82.25,0.95K,-0.90%
261,2020-09-17,81.75,82.14,82.14,81.55,0.58K,-0.73%
262,2020-09-18,81.74,81.17,81.64,81.17,0.01K,-0.01%
263,2020-09-19,81.95333333333333,81.34333333333333,81.86333333333333,81.34333333333333,,
264,2020-09-20,82.16666666666666,81.51666666666667,82.08666666666667,81.51666666666667,,
265,2020-09-21,82.38,81.69,82.31,81.69,0.24K,0.78%
266,2020-09-22,82.58,82.24,82.6,82.07,0.70K,0.25%
267,2020-09-23,82.39,82.96,83.0,82.21,1.54K,-0.24%
268,2020-09-24,82.25,82.39,82.39,82.29,0.11K,-0.16%
269,2020-09-25,82.18,82.02,82.18,81.97,0.33K,-0.09%
270,2020-09-26,81.95,81.97,82.07666666666667,81.73,,
271,2020-09-27,81.72,81.92,81.97333333333334,81.49,,
272,2020-09-28,81.49,81.87,81.87,81.25,0.38K,-0.85%
273,2020-09-29,81.72,81.51,81.82,81.51,1.78K,0.28%
274,2020-09-30,81.26,81.83,81.83,81.26,8.51K,-0.56%
275,2020-10-01,81.42,81.7,81.89,81.08,0.55K,0.20%
276,2020-10-02,81.14,81.47,81.47,80.84,0.40K,-0.34%
277,2020-10-03,81.10333333333334,81.49,81.49,80.89,,
278,2020-10-04,81.06666666666666,81.51,81.51,80.94,,
279,2020-10-05,81.03,81.53,81.53,80.99,1.23K,-0.14%
280,2020-10-06,81.11,80.99,81.18,80.93,4.62K,0.10%
281,2020-10-07,81.32,81.14,81.85,81.14,1.05K,0.26%
282,2020-10-08,81.39,81.28,81.46,81.12,1.04K,0.09%
283,2020-10-09,81.07,81.19,81.68,81.13,2.74K,-0.39%
284,2020-10-10,80.98666666666666,81.12666666666667,81.5,80.91333333333333,,
285,2020-10-11,80.90333333333332,81.06333333333333,81.32000000000001,80.69666666666667,,
286,2020-10-12,80.82,81.0,81.14,80.48,10.20K,-0.30%
287,2020-10-13,81.39,81.22,81.55,80.93,0.59K,0.70%
288,2020-10-14,81.19,81.94,81.94,81.01,0.87K,-0.25%
289,2020-10-15,81.69,81.74,81.88,81.48,1.55K,0.62%
290,2020-10-16,81.72,81.89,82.19,81.4,3.18K,0.03%
291,2020-10-17,81.61,81.74666666666667,82.03666666666666,81.22333333333334,,
292,2020-10-18,81.5,81.60333333333332,81.88333333333334,81.04666666666667,,
293,2020-10-19,81.39,81.46,81.73,80.87,0.85K,-0.41%
294,2020-10-20,81.5,81.36,81.83,81.18,3.43K,0.14%
295,2020-10-21,80.5,81.27,81.27,80.51,1.24K,-1.22%
296,2020-10-22,80.5,80.68,80.68,80.12,0.50K,-0.01%
297,2020-10-23,80.86,80.61,80.93,80.46,0.79K,0.45%
298,2020-10-24,80.92333333333333,80.8,81.01333333333334,80.56,,
299,2020-10-25,80.98666666666666,80.99000000000001,81.09666666666668,80.66,,
300,2020-10-26,81.05,81.18,81.18,80.76,2.81K,0.24%
301,2020-10-27,80.97,80.84,81.04,80.84,1.08K,-0.09%
302,2020-10-28,81.23,81.46,81.46,80.95,2.20K,0.31%
303,2020-10-29,81.33,81.36,81.58,81.3,0.29K,0.13%
304,2020-10-30,80.85,81.47,81.47,80.99,0.33K,-0.60%
305,2020-10-31,81.00666666666666,81.30666666666667,81.47,80.98666666666666,,
306,2020-11-01,81.16333333333333,81.14333333333333,81.47,80.98333333333333,,
307,2020-11-02,81.32,80.98,81.47,80.98,0.87K,0.59%
308,2020-11-03,80.44,81.01,81.01,80.37,1.00K,-1.09%
309,2020-11-04,81.58,81.47,81.64,81.09,0.41K,1.42%
310,2020-11-05,81.39,81.85,82.11,81.38,2.23K,-0.23%
311,2020-11-06,81.04,81.41,81.42,81.09,2.14K,-0.44%
312,2020-11-07,80.92,81.24666666666667,81.47666666666667,80.95333333333333,,
313,2020-11-08,80.80000000000001,81.08333333333333,81.53333333333333,80.81666666666668,,
314,2020-11-09,80.68,80.92,81.59,80.68,2.13K,-0.43%
315,2020-11-10,80.19,80.85,80.85,79.82,0.92K,-0.61%
316,2020-11-11,80.1,79.54,80.15,79.54,0.63K,-0.12%
317,2020-11-12,80.74,80.45,80.8,80.45,0.58K,0.80%
318,2020-11-13,80.76,81.05,81.05,80.67,0.12K,0.04%
319,2020-11-14,80.76666666666667,80.94333333333333,80.99666666666667,80.64333333333333,,
320,2020-11-15,80.77333333333334,80.83666666666667,80.94333333333333,80.61666666666667,,
321,2020-11-16,80.78,80.73,80.89,80.59,1.67K,0.02%
322,2020-11-17,80.6,81.25,81.25,80.52,4.44K,-0.22%
323,2020-11-18,80.54,80.61,80.65,80.36,0.63K,-0.08%
324,2020-11-19,80.97,80.98,81.12,80.83,0.53K,0.54%
325,2020-11-20,80.75,81.02,81.02,80.78,3.16K,-0.27%
326,2020-11-21,80.74,81.03,81.03,80.59333333333333,,
327,2020-11-22,80.73,81.03999999999999,81.03999999999999,80.40666666666667,,
328,2020-11-23,80.72,81.05,81.05,80.22,1.10K,-0.03%
329,2020-11-24,80.53,80.86,80.86,80.44,1.55K,-0.24%
330,2020-11-25,80.39,80.46,80.73,80.43,3.49K,-0.18%
331,2020-11-26,80.77,80.52,80.76,80.52,1.62K,0.48%
332,2020-11-27,80.93,80.62,80.93,80.44,2.55K,0.19%
333,2020-11-28,80.94333333333334,80.84333333333333,81.05000000000001,80.48,,
334,2020-11-29,80.95666666666666,81.06666666666668,81.17,80.52,,
335,2020-11-30,80.97,81.29,81.29,80.56,2.85K,0.06%
336,2020-12-01,80.58,80.97,81.06,80.97,0.74K,-0.48%
337,2020-12-02,80.94,80.98,81.27,80.98,0.83K,0.44%
338,2020-12-03,80.44,80.75,80.75,80.39,1.91K,-0.61%
339,2020-12-04,80.29,80.92,80.92,80.09,6.67K,-0.20%
340,2020-12-05,80.57333333333334,81.12333333333333,81.18333333333334,80.5,,
341,2020-12-06,80.85666666666667,81.32666666666667,81.44666666666666,80.91,,
342,2020-12-07,81.14,81.53,81.71,81.32,0.95K,1.06%
343,2020-12-08,81.13,81.18,81.33,81.18,1.95K,-0.01%
344,2020-12-09,80.83,80.8,80.86,80.37,1.47K,-0.36%
345,2020-12-10,81.51,81.71,81.71,81.19,3.71K,0.84%
346,2020-12-11,82.08,82.23,82.39,82.01,0.27K,0.71%
347,2020-12-12,81.82333333333334,81.86666666666667,82.10333333333334,81.59666666666666,,
348,2020-12-13,81.56666666666666,81.50333333333333,81.81666666666666,81.18333333333334,,
349,2020-12-14,81.31,81.14,81.53,80.77,2.12K,-0.95%
