,ST,CB,PB,GO,CA
6438,20,25,25,10,20
6439,20,25,25,15,15
6440,20,25,25,20,10
6441,20,25,25,25,5
6442,20,25,25,30,0
6443,20,25,30,0,25
6444,20,25,30,5,20
6445,20,25,30,10,15
6446,20,25,30,15,10
6447,20,25,30,20,5
6448,20,25,30,25,0
6449,20,25,35,0,20
6450,20,25,35,5,15
6451,20,25,35,10,10
6452,20,25,35,15,5
6453,20,25,35,20,0
6454,20,25,40,0,15
6455,20,25,40,5,10
6456,20,25,40,10,5
6457,20,25,40,15,0
6458,20,25,45,0,10
6459,20,25,45,5,5
6460,20,25,45,10,0
6461,20,25,50,0,5
6462,20,25,50,5,0
6463,20,25,55,0,0
6464,20,30,0,0,50
6465,20,30,0,5,45
6466,20,30,0,10,40
6467,20,30,0,15,35
6468,20,30,0,20,30
6469,20,30,0,25,25
6470,20,30,0,30,20
6471,20,30,0,35,15
6472,20,30,0,40,10
6473,20,30,0,45,5
6474,20,30,0,50,0
6475,20,30,5,0,45
6476,20,30,5,5,40
6477,20,30,5,10,35
6478,20,30,5,15,30
6479,20,30,5,20,25
6480,20,30,5,25,20
6481,20,30,5,30,15
6482,20,30,5,35,10
6483,20,30,5,40,5
6484,20,30,5,45,0
6485,20,30,10,0,40
6486,20,30,10,5,35
6487,20,30,10,10,30
6488,20,30,10,15,25
6489,20,30,10,20,20
6490,20,30,10,25,15
6491,20,30,10,30,10
6492,20,30,10,35,5
6493,20,30,10,40,0
6494,20,30,15,0,35
6495,20,30,15,5,30
6496,20,30,15,10,25
6497,20,30,15,15,20
6498,20,30,15,20,15
6499,20,30,15,25,10
6500,20,30,15,30,5
6501,20,30,15,35,0
6502,20,30,20,0,30
6503,20,30,20,5,25
6504,20,30,20,10,20
6505,20,30,20,15,15
6506,20,30,20,20,10
6507,20,30,20,25,5
6508,20,30,20,30,0
6509,20,30,25,0,25
6510,20,30,25,5,20
6511,20,30,25,10,15
6512,20,30,25,15,10
6513,20,30,25,20,5
6514,20,30,25,25,0
6515,20,30,30,0,20
6516,20,30,30,5,15
6517,20,30,30,10,10
6518,20,30,30,15,5
6519,20,30,30,20,0
6520,20,30,35,0,15
6521,20,30,35,5,10
6522,20,30,35,10,5
6523,20,30,35,15,0
6524,20,30,40,0,10
6525,20,30,40,5,5
6526,20,30,40,10,0
6527,20,30,45,0,5
6528,20,30,45,5,0
6529,20,30,50,0,0
6530,20,35,0,0,45
6531,20,35,0,5,40
6532,20,35,0,10,35
6533,20,35,0,15,30
6534,20,35,0,20,25
6535,20,35,0,25,20
6536,20,35,0,30,15
6537,20,35,0,35,10
6538,20,35,0,40,5
6539,20,35,0,45,0
6540,20,35,5,0,40
6541,20,35,5,5,35
6542,20,35,5,10,30
6543,20,35,5,15,25
6544,20,35,5,20,20
6545,20,35,5,25,15
6546,20,35,5,30,10
6547,20,35,5,35,5
6548,20,35,5,40,0
6549,20,35,10,0,35
6550,20,35,10,5,30
6551,20,35,10,10,25
6552,20,35,10,15,20
6553,20,35,10,20,15
6554,20,35,10,25,10
6555,20,35,10,30,5
6556,20,35,10,35,0
6557,20,35,15,0,30
6558,20,35,15,5,25
6559,20,35,15,10,20
6560,20,35,15,15,15
6561,20,35,15,20,10
6562,20,35,15,25,5
6563,20,35,15,30,0
6564,20,35,20,0,25
6565,20,35,20,5,20
6566,20,35,20,10,15
6567,20,35,20,15,10
6568,20,35,20,20,5
6569,20,35,20,25,0
6570,20,35,25,0,20
6571,20,35,25,5,15
6572,20,35,25,10,10
6573,20,35,25,15,5
6574,20,35,25,20,0
6575,20,35,30,0,15
6576,20,35,30,5,10
6577,20,35,30,10,5
6578,20,35,30,15,0
6579,20,35,35,0,10
6580,20,35,35,5,5
6581,20,35,35,10,0
6582,20,35,40,0,5
6583,20,35,40,5,0
6584,20,35,45,0,0
6585,20,40,0,0,40
6586,20,40,0,5,35
6587,20,40,0,10,30
6588,20,40,0,15,25
6589,20,40,0,20,20
6590,20,40,0,25,15
6591,20,40,0,30,10
6592,20,40,0,35,5
6593,20,40,0,40,0
6594,20,40,5,0,35
6595,20,40,5,5,30
6596,20,40,5,10,25
6597,20,40,5,15,20
6598,20,40,5,20,15
6599,20,40,5,25,10
6600,20,40,5,30,5
6601,20,40,5,35,0
6602,20,40,10,0,30
6603,20,40,10,5,25
6604,20,40,10,10,20
6605,20,40,10,15,15
6606,20,40,10,20,10
6607,20,40,10,25,5
6608,20,40,10,30,0
6609,20,40,15,0,25
6610,20,40,15,5,20
6611,20,40,15,10,15
6612,20,40,15,15,10
6613,20,40,15,20,5
6614,20,40,15,25,0
6615,20,40,20,0,20
6616,20,40,20,5,15
6617,20,40,20,10,10
6618,20,40,20,15,5
6619,20,40,20,20,0
6620,20,40,25,0,15
6621,20,40,25,5,10
6622,20,40,25,10,5
6623,20,40,25,15,0
6624,20,40,30,0,10
6625,20,40,30,5,5
6626,20,40,30,10,0
6627,20,40,35,0,5
6628,20,40,35,5,0
6629,20,40,40,0,0
6630,20,45,0,0,35
6631,20,45,0,5,30
6632,20,45,0,10,25
6633,20,45,0,15,20
6634,20,45,0,20,15
6635,20,45,0,25,10
6636,20,45,0,30,5
6637,20,45,0,35,0
6638,20,45,5,0,30
6639,20,45,5,5,25
6640,20,45,5,10,20
6641,20,45,5,15,15
6642,20,45,5,20,10
6643,20,45,5,25,5
6644,20,45,5,30,0
6645,20,45,10,0,25
6646,20,45,10,5,20
6647,20,45,10,10,15
6648,20,45,10,15,10
6649,20,45,10,20,5
6650,20,45,10,25,0
6651,20,45,15,0,20
6652,20,45,15,5,15
6653,20,45,15,10,10
6654,20,45,15,15,5
6655,20,45,15,20,0
6656,20,45,20,0,15
6657,20,45,20,5,10
6658,20,45,20,10,5
6659,20,45,20,15,0
6660,20,45,25,0,10
6661,20,45,25,5,5
6662,20,45,25,10,0
6663,20,45,30,0,5
6664,20,45,30,5,0
6665,20,45,35,0,0
6666,20,50,0,0,30
6667,20,50,0,5,25
6668,20,50,0,10,20
6669,20,50,0,15,15
6670,20,50,0,20,10
6671,20,50,0,25,5
6672,20,50,0,30,0
6673,20,50,5,0,25
6674,20,50,5,5,20
6675,20,50,5,10,15
6676,20,50,5,15,10
6677,20,50,5,20,5
6678,20,50,5,25,0
6679,20,50,10,0,20
6680,20,50,10,5,15
6681,20,50,10,10,10
6682,20,50,10,15,5
6683,20,50,10,20,0
6684,20,50,15,0,15
6685,20,50,15,5,10
6686,20,50,15,10,5
6687,20,50,15,15,0
6688,20,50,20,0,10
6689,20,50,20,5,5
6690,20,50,20,10,0
6691,20,50,25,0,5
6692,20,50,25,5,0
6693,20,50,30,0,0
6694,20,55,0,0,25
6695,20,55,0,5,20
6696,20,55,0,10,15
6697,20,55,0,15,10
6698,20,55,0,20,5
6699,20,55,0,25,0
6700,20,55,5,0,20
6701,20,55,5,5,15
6702,20,55,5,10,10
6703,20,55,5,15,5
6704,20,55,5,20,0
6705,20,55,10,0,15
6706,20,55,10,5,10
6707,20,55,10,10,5
6708,20,55,10,15,0
6709,20,55,15,0,10
6710,20,55,15,5,5
6711,20,55,15,10,0
6712,20,55,20,0,5
6713,20,55,20,5,0
6714,20,55,25,0,0
6715,20,60,0,0,20
6716,20,60,0,5,15
6717,20,60,0,10,10
6718,20,60,0,15,5
6719,20,60,0,20,0
6720,20,60,5,0,15
6721,20,60,5,5,10
6722,20,60,5,10,5
6723,20,60,5,15,0
6724,20,60,10,0,10
6725,20,60,10,5,5
6726,20,60,10,10,0
6727,20,60,15,0,5
6728,20,60,15,5,0
6729,20,60,20,0,0
6730,20,65,0,0,15
6731,20,65,0,5,10
6732,20,65,0,10,5
6733,20,65,0,15,0
6734,20,65,5,0,10
6735,20,65,5,5,5
6736,20,65,5,10,0
6737,20,65,10,0,5
6738,20,65,10,5,0
6739,20,65,15,0,0
6740,20,70,0,0,10
6741,20,70,0,5,5
6742,20,70,0,10,0
6743,20,70,5,0,5
6744,20,70,5,5,0
6745,20,70,10,0,0
6746,20,75,0,0,5
6747,20,75,0,5,0
6748,20,75,5,0,0
6749,20,80,0,0,0
6750,25,0,0,0,75
6751,25,0,0,5,70
6752,25,0,0,10,65
6753,25,0,0,15,60
6754,25,0,0,20,55
6755,25,0,0,25,50
6756,25,0,0,30,45
6757,25,0,0,35,40
6758,25,0,0,40,35
6759,25,0,0,45,30
6760,25,0,0,50,25
6761,25,0,0,55,20
6762,25,0,0,60,15
6763,25,0,0,65,10
6764,25,0,0,70,5
6765,25,0,0,75,0
6766,25,0,5,0,70
6767,25,0,5,5,65
6768,25,0,5,10,60
6769,25,0,5,15,55
6770,25,0,5,20,50
6771,25,0,5,25,45
6772,25,0,5,30,40
6773,25,0,5,35,35
6774,25,0,5,40,30
6775,25,0,5,45,25
6776,25,0,5,50,20
6777,25,0,5,55,15
6778,25,0,5,60,10
6779,25,0,5,65,5
6780,25,0,5,70,0
6781,25,0,10,0,65
6782,25,0,10,5,60
6783,25,0,10,10,55
6784,25,0,10,15,50
6785,25,0,10,20,45
6786,25,0,10,25,40
6787,25,0,10,30,35
6788,25,0,10,35,30
6789,25,0,10,40,25
6790,25,0,10,45,20
6791,25,0,10,50,15
6792,25,0,10,55,10
6793,25,0,10,60,5
6794,25,0,10,65,0
6795,25,0,15,0,60
6796,25,0,15,5,55
6797,25,0,15,10,50
6798,25,0,15,15,45
6799,25,0,15,20,40
6800,25,0,15,25,35
6801,25,0,15,30,30
6802,25,0,15,35,25
6803,25,0,15,40,20
6804,25,0,15,45,15
6805,25,0,15,50,10
6806,25,0,15,55,5
6807,25,0,15,60,0
6808,25,0,20,0,55
6809,25,0,20,5,50
6810,25,0,20,10,45
6811,25,0,20,15,40
6812,25,0,20,20,35
6813,25,0,20,25,30
6814,25,0,20,30,25
6815,25,0,20,35,20
6816,25,0,20,40,15
6817,25,0,20,45,10
6818,25,0,20,50,5
6819,25,0,20,55,0
6820,25,0,25,0,50
6821,25,0,25,5,45
6822,25,0,25,10,40
6823,25,0,25,15,35
6824,25,0,25,20,30
6825,25,0,25,25,25
6826,25,0,25,30,20
6827,25,0,25,35,15
6828,25,0,25,40,10
6829,25,0,25,45,5
6830,25,0,25,50,0
6831,25,0,30,0,45
6832,25,0,30,5,40
6833,25,0,30,10,35
6834,25,0,30,15,30
6835,25,0,30,20,25
6836,25,0,30,25,20
6837,25,0,30,30,15
6838,25,0,30,35,10
6839,25,0,30,40,5
6840,25,0,30,45,0
6841,25,0,35,0,40
6842,25,0,35,5,35
6843,25,0,35,10,30
6844,25,0,35,15,25
6845,25,0,35,20,20
6846,25,0,35,25,15
6847,25,0,35,30,10
6848,25,0,35,35,5
6849,25,0,35,40,0
6850,25,0,40,0,35
6851,25,0,40,5,30
6852,25,0,40,10,25
6853,25,0,40,15,20
6854,25,0,40,20,15
6855,25,0,40,25,10
6856,25,0,40,30,5
6857,25,0,40,35,0
6858,25,0,45,0,30
6859,25,0,45,5,25
6860,25,0,45,10,20
6861,25,0,45,15,15
6862,25,0,45,20,10
6863,25,0,45,25,5
6864,25,0,45,30,0
6865,25,0,50,0,25
6866,25,0,50,5,20
6867,25,0,50,10,15
6868,25,0,50,15,10
6869,25,0,50,20,5
6870,25,0,50,25,0
6871,25,0,55,0,20
6872,25,0,55,5,15
6873,25,0,55,10,10
6874,25,0,55,15,5
6875,25,0,55,20,0
6876,25,0,60,0,15
6877,25,0,60,5,10
6878,25,0,60,10,5
6879,25,0,60,15,0
6880,25,0,65,0,10
6881,25,0,65,5,5
6882,25,0,65,10,0
6883,25,0,70,0,5
6884,25,0,70,5,0
6885,25,0,75,0,0
6886,25,5,0,0,70
6887,25,5,0,5,65
6888,25,5,0,10,60
6889,25,5,0,15,55
6890,25,5,0,20,50
6891,25,5,0,25,45
6892,25,5,0,30,40
6893,25,5,0,35,35
6894,25,5,0,40,30
6895,25,5,0,45,25
6896,25,5,0,50,20
6897,25,5,0,55,15
6898,25,5,0,60,10
6899,25,5,0,65,5
6900,25,5,0,70,0
6901,25,5,5,0,65
6902,25,5,5,5,60
6903,25,5,5,10,55
6904,25,5,5,15,50
6905,25,5,5,20,45
6906,25,5,5,25,40
6907,25,5,5,30,35
6908,25,5,5,35,30
6909,25,5,5,40,25
6910,25,5,5,45,20
6911,25,5,5,50,15
6912,25,5,5,55,10
6913,25,5,5,60,5
6914,25,5,5,65,0
6915,25,5,10,0,60
6916,25,5,10,5,55
6917,25,5,10,10,50
6918,25,5,10,15,45
6919,25,5,10,20,40
6920,25,5,10,25,35
6921,25,5,10,30,30
6922,25,5,10,35,25
6923,25,5,10,40,20
6924,25,5,10,45,15
6925,25,5,10,50,10
6926,25,5,10,55,5
6927,25,5,10,60,0
6928,25,5,15,0,55
6929,25,5,15,5,50
6930,25,5,15,10,45
6931,25,5,15,15,40
6932,25,5,15,20,35
6933,25,5,15,25,30
6934,25,5,15,30,25
6935,25,5,15,35,20
6936,25,5,15,40,15
6937,25,5,15,45,10
6938,25,5,15,50,5
6939,25,5,15,55,0
6940,25,5,20,0,50
6941,25,5,20,5,45
6942,25,5,20,10,40
6943,25,5,20,15,35
6944,25,5,20,20,30
6945,25,5,20,25,25
6946,25,5,20,30,20
6947,25,5,20,35,15
6948,25,5,20,40,10
6949,25,5,20,45,5
6950,25,5,20,50,0
6951,25,5,25,0,45
6952,25,5,25,5,40
6953,25,5,25,10,35
6954,25,5,25,15,30
6955,25,5,25,20,25
6956,25,5,25,25,20
6957,25,5,25,30,15
6958,25,5,25,35,10
6959,25,5,25,40,5
6960,25,5,25,45,0
6961,25,5,30,0,40
6962,25,5,30,5,35
6963,25,5,30,10,30
6964,25,5,30,15,25
6965,25,5,30,20,20
6966,25,5,30,25,15
6967,25,5,30,30,10
6968,25,5,30,35,5
6969,25,5,30,40,0
6970,25,5,35,0,35
6971,25,5,35,5,30
6972,25,5,35,10,25
6973,25,5,35,15,20
6974,25,5,35,20,15
6975,25,5,35,25,10
6976,25,5,35,30,5
6977,25,5,35,35,0
6978,25,5,40,0,30
6979,25,5,40,5,25
6980,25,5,40,10,20
6981,25,5,40,15,15
6982,25,5,40,20,10
6983,25,5,40,25,5
6984,25,5,40,30,0
6985,25,5,45,0,25
6986,25,5,45,5,20
6987,25,5,45,10,15
6988,25,5,45,15,10
6989,25,5,45,20,5
6990,25,5,45,25,0
6991,25,5,50,0,20
6992,25,5,50,5,15
6993,25,5,50,10,10
6994,25,5,50,15,5
6995,25,5,50,20,0
6996,25,5,55,0,15
6997,25,5,55,5,10
6998,25,5,55,10,5
6999,25,5,55,15,0
7000,25,5,60,0,10
7001,25,5,60,5,5
7002,25,5,60,10,0
7003,25,5,65,0,5
7004,25,5,65,5,0
7005,25,5,70,0,0
7006,25,10,0,0,65
7007,25,10,0,5,60
7008,25,10,0,10,55
7009,25,10,0,15,50
7010,25,10,0,20,45
7011,25,10,0,25,40
7012,25,10,0,30,35
7013,25,10,0,35,30
7014,25,10,0,40,25
7015,25,10,0,45,20
7016,25,10,0,50,15
7017,25,10,0,55,10
7018,25,10,0,60,5
7019,25,10,0,65,0
7020,25,10,5,0,60
7021,25,10,5,5,55
7022,25,10,5,10,50
7023,25,10,5,15,45
7024,25,10,5,20,40
7025,25,10,5,25,35
7026,25,10,5,30,30
7027,25,10,5,35,25
7028,25,10,5,40,20
7029,25,10,5,45,15
7030,25,10,5,50,10
7031,25,10,5,55,5
7032,25,10,5,60,0
7033,25,10,10,0,55
7034,25,10,10,5,50
7035,25,10,10,10,45
7036,25,10,10,15,40
7037,25,10,10,20,35
7038,25,10,10,25,30
7039,25,10,10,30,25
7040,25,10,10,35,20
7041,25,10,10,40,15
7042,25,10,10,45,10
7043,25,10,10,50,5
7044,25,10,10,55,0
7045,25,10,15,0,50
7046,25,10,15,5,45
7047,25,10,15,10,40
7048,25,10,15,15,35
7049,25,10,15,20,30
7050,25,10,15,25,25
7051,25,10,15,30,20
7052,25,10,15,35,15
7053,25,10,15,40,10
7054,25,10,15,45,5
7055,25,10,15,50,0
7056,25,10,20,0,45
7057,25,10,20,5,40
7058,25,10,20,10,35
7059,25,10,20,15,30
7060,25,10,20,20,25
7061,25,10,20,25,20
7062,25,10,20,30,15
7063,25,10,20,35,10
7064,25,10,20,40,5
7065,25,10,20,45,0
7066,25,10,25,0,40
7067,25,10,25,5,35
7068,25,10,25,10,30
7069,25,10,25,15,25
7070,25,10,25,20,20
7071,25,10,25,25,15
7072,25,10,25,30,10
7073,25,10,25,35,5
7074,25,10,25,40,0
7075,25,10,30,0,35
7076,25,10,30,5,30
7077,25,10,30,10,25
7078,25,10,30,15,20
7079,25,10,30,20,15
7080,25,10,30,25,10
7081,25,10,30,30,5
7082,25,10,30,35,0
7083,25,10,35,0,30
7084,25,10,35,5,25
7085,25,10,35,10,20
7086,25,10,35,15,15
7087,25,10,35,20,10
7088,25,10,35,25,5
7089,25,10,35,30,0
7090,25,10,40,0,25
7091,25,10,40,5,20
7092,25,10,40,10,15
7093,25,10,40,15,10
7094,25,10,40,20,5
7095,25,10,40,25,0
7096,25,10,45,0,20
7097,25,10,45,5,15
7098,25,10,45,10,10
7099,25,10,45,15,5
7100,25,10,45,20,0
7101,25,10,50,0,15
7102,25,10,50,5,10
7103,25,10,50,10,5
7104,25,10,50,15,0
7105,25,10,55,0,10
7106,25,10,55,5,5
7107,25,10,55,10,0
7108,25,10,60,0,5
7109,25,10,60,5,0
7110,25,10,65,0,0
7111,25,15,0,0,60
7112,25,15,0,5,55
7113,25,15,0,10,50
7114,25,15,0,15,45
7115,25,15,0,20,40
7116,25,15,0,25,35
7117,25,15,0,30,30
7118,25,15,0,35,25
7119,25,15,0,40,20
7120,25,15,0,45,15
7121,25,15,0,50,10
7122,25,15,0,55,5
7123,25,15,0,60,0
7124,25,15,5,0,55
7125,25,15,5,5,50
7126,25,15,5,10,45
7127,25,15,5,15,40
7128,25,15,5,20,35
7129,25,15,5,25,30
7130,25,15,5,30,25
7131,25,15,5,35,20
7132,25,15,5,40,15
7133,25,15,5,45,10
7134,25,15,5,50,5
7135,25,15,5,55,0
7136,25,15,10,0,50
7137,25,15,10,5,45
7138,25,15,10,10,40
7139,25,15,10,15,35
7140,25,15,10,20,30
7141,25,15,10,25,25
7142,25,15,10,30,20
7143,25,15,10,35,15
7144,25,15,10,40,10
7145,25,15,10,45,5
7146,25,15,10,50,0
7147,25,15,15,0,45
7148,25,15,15,5,40
7149,25,15,15,10,35
7150,25,15,15,15,30
7151,25,15,15,20,25
7152,25,15,15,25,20
7153,25,15,15,30,15
7154,25,15,15,35,10
7155,25,15,15,40,5
7156,25,15,15,45,0
7157,25,15,20,0,40
7158,25,15,20,5,35
7159,25,15,20,10,30
7160,25,15,20,15,25
7161,25,15,20,20,20
7162,25,15,20,25,15
7163,25,15,20,30,10
7164,25,15,20,35,5
7165,25,15,20,40,0
7166,25,15,25,0,35
7167,25,15,25,5,30
7168,25,15,25,10,25
7169,25,15,25,15,20
7170,25,15,25,20,15
7171,25,15,25,25,10
7172,25,15,25,30,5
7173,25,15,25,35,0
7174,25,15,30,0,30
7175,25,15,30,5,25
7176,25,15,30,10,20
7177,25,15,30,15,15
7178,25,15,30,20,10
7179,25,15,30,25,5
7180,25,15,30,30,0
7181,25,15,35,0,25
7182,25,15,35,5,20
7183,25,15,35,10,15
7184,25,15,35,15,10
7185,25,15,35,20,5
7186,25,15,35,25,0
7187,25,15,40,0,20
7188,25,15,40,5,15
7189,25,15,40,10,10
7190,25,15,40,15,5
7191,25,15,40,20,0
7192,25,15,45,0,15
7193,25,15,45,5,10
7194,25,15,45,10,5
7195,25,15,45,15,0
7196,25,15,50,0,10
7197,25,15,50,5,5
7198,25,15,50,10,0
7199,25,15,55,0,5
7200,25,15,55,5,0
7201,25,15,60,0,0
7202,25,20,0,0,55
7203,25,20,0,5,50
7204,25,20,0,10,45
7205,25,20,0,15,40
7206,25,20,0,20,35
7207,25,20,0,25,30
7208,25,20,0,30,25
7209,25,20,0,35,20
7210,25,20,0,40,15
7211,25,20,0,45,10
7212,25,20,0,50,5
7213,25,20,0,55,0
7214,25,20,5,0,50
7215,25,20,5,5,45
7216,25,20,5,10,40
7217,25,20,5,15,35
7218,25,20,5,20,30
7219,25,20,5,25,25
7220,25,20,5,30,20
7221,25,20,5,35,15
7222,25,20,5,40,10
7223,25,20,5,45,5
7224,25,20,5,50,0
7225,25,20,10,0,45
7226,25,20,10,5,40
7227,25,20,10,10,35
7228,25,20,10,15,30
7229,25,20,10,20,25
7230,25,20,10,25,20
7231,25,20,10,30,15
7232,25,20,10,35,10
7233,25,20,10,40,5
7234,25,20,10,45,0
7235,25,20,15,0,40
7236,25,20,15,5,35
7237,25,20,15,10,30
7238,25,20,15,15,25
7239,25,20,15,20,20
7240,25,20,15,25,15
7241,25,20,15,30,10
7242,25,20,15,35,5
7243,25,20,15,40,0
7244,25,20,20,0,35
7245,25,20,20,5,30
7246,25,20,20,10,25
7247,25,20,20,15,20
7248,25,20,20,20,15
7249,25,20,20,25,10
7250,25,20,20,30,5
7251,25,20,20,35,0
7252,25,20,25,0,30
7253,25,20,25,5,25
7254,25,20,25,10,20
7255,25,20,25,15,15
7256,25,20,25,20,10
7257,25,20,25,25,5
7258,25,20,25,30,0
7259,25,20,30,0,25
7260,25,20,30,5,20
7261,25,20,30,10,15
7262,25,20,30,15,10
7263,25,20,30,20,5
7264,25,20,30,25,0
7265,25,20,35,0,20
7266,25,20,35,5,15
7267,25,20,35,10,10
7268,25,20,35,15,5
7269,25,20,35,20,0
7270,25,20,40,0,15
7271,25,20,40,5,10
7272,25,20,40,10,5
7273,25,20,40,15,0
7274,25,20,45,0,10
7275,25,20,45,5,5
7276,25,20,45,10,0
7277,25,20,50,0,5
7278,25,20,50,5,0
7279,25,20,55,0,0
7280,25,25,0,0,50
7281,25,25,0,5,45
7282,25,25,0,10,40
7283,25,25,0,15,35
7284,25,25,0,20,30
7285,25,25,0,25,25
7286,25,25,0,30,20
7287,25,25,0,35,15
7288,25,25,0,40,10
7289,25,25,0,45,5
7290,25,25,0,50,0
7291,25,25,5,0,45
7292,25,25,5,5,40
7293,25,25,5,10,35
7294,25,25,5,15,30
7295,25,25,5,20,25
7296,25,25,5,25,20
7297,25,25,5,30,15
7298,25,25,5,35,10
7299,25,25,5,40,5
7300,25,25,5,45,0
7301,25,25,10,0,40
7302,25,25,10,5,35
7303,25,25,10,10,30
7304,25,25,10,15,25
7305,25,25,10,20,20
7306,25,25,10,25,15
7307,25,25,10,30,10
7308,25,25,10,35,5
7309,25,25,10,40,0
7310,25,25,15,0,35
7311,25,25,15,5,30
7312,25,25,15,10,25
7313,25,25,15,15,20
7314,25,25,15,20,15
7315,25,25,15,25,10
7316,25,25,15,30,5
7317,25,25,15,35,0
7318,25,25,20,0,30
7319,25,25,20,5,25
7320,25,25,20,10,20
7321,25,25,20,15,15
7322,25,25,20,20,10
7323,25,25,20,25,5
7324,25,25,20,30,0
7325,25,25,25,0,25
7326,25,25,25,5,20
7327,25,25,25,10,15
7328,25,25,25,15,10
7329,25,25,25,20,5
7330,25,25,25,25,0
7331,25,25,30,0,20
7332,25,25,30,5,15
7333,25,25,30,10,10
7334,25,25,30,15,5
7335,25,25,30,20,0
7336,25,25,35,0,15
7337,25,25,35,5,10
7338,25,25,35,10,5
7339,25,25,35,15,0
7340,25,25,40,0,10
7341,25,25,40,5,5
7342,25,25,40,10,0
7343,25,25,45,0,5
7344,25,25,45,5,0
7345,25,25,50,0,0
7346,25,30,0,0,45
7347,25,30,0,5,40
7348,25,30,0,10,35
7349,25,30,0,15,30
7350,25,30,0,20,25
7351,25,30,0,25,20
7352,25,30,0,30,15
7353,25,30,0,35,10
7354,25,30,0,40,5
7355,25,30,0,45,0
7356,25,30,5,0,40
7357,25,30,5,5,35
7358,25,30,5,10,30
7359,25,30,5,15,25
7360,25,30,5,20,20
7361,25,30,5,25,15
7362,25,30,5,30,10
7363,25,30,5,35,5
7364,25,30,5,40,0
7365,25,30,10,0,35
7366,25,30,10,5,30
7367,25,30,10,10,25
7368,25,30,10,15,20
7369,25,30,10,20,15
7370,25,30,10,25,10
7371,25,30,10,30,5
7372,25,30,10,35,0
7373,25,30,15,0,30
7374,25,30,15,5,25
7375,25,30,15,10,20
7376,25,30,15,15,15
7377,25,30,15,20,10
7378,25,30,15,25,5
7379,25,30,15,30,0
7380,25,30,20,0,25
7381,25,30,20,5,20
7382,25,30,20,10,15
7383,25,30,20,15,10
7384,25,30,20,20,5
7385,25,30,20,25,0
7386,25,30,25,0,20
7387,25,30,25,5,15
7388,25,30,25,10,10
7389,25,30,25,15,5
7390,25,30,25,20,0
7391,25,30,30,0,15
7392,25,30,30,5,10
7393,25,30,30,10,5
7394,25,30,30,15,0
7395,25,30,35,0,10
7396,25,30,35,5,5
7397,25,30,35,10,0
7398,25,30,40,0,5
7399,25,30,40,5,0
7400,25,30,45,0,0
7401,25,35,0,0,40
7402,25,35,0,5,35
7403,25,35,0,10,30
7404,25,35,0,15,25
7405,25,35,0,20,20
7406,25,35,0,25,15
7407,25,35,0,30,10
7408,25,35,0,35,5
7409,25,35,0,40,0
7410,25,35,5,0,35
7411,25,35,5,5,30
7412,25,35,5,10,25
7413,25,35,5,15,20
7414,25,35,5,20,15
7415,25,35,5,25,10
7416,25,35,5,30,5
7417,25,35,5,35,0
7418,25,35,10,0,30
7419,25,35,10,5,25
7420,25,35,10,10,20
7421,25,35,10,15,15
7422,25,35,10,20,10
7423,25,35,10,25,5
7424,25,35,10,30,0
7425,25,35,15,0,25
7426,25,35,15,5,20
7427,25,35,15,10,15
7428,25,35,15,15,10
7429,25,35,15,20,5
7430,25,35,15,25,0
7431,25,35,20,0,20
7432,25,35,20,5,15
7433,25,35,20,10,10
7434,25,35,20,15,5
7435,25,35,20,20,0
7436,25,35,25,0,15
7437,25,35,25,5,10
7438,25,35,25,10,5
7439,25,35,25,15,0
7440,25,35,30,0,10
7441,25,35,30,5,5
7442,25,35,30,10,0
7443,25,35,35,0,5
7444,25,35,35,5,0
7445,25,35,40,0,0
7446,25,40,0,0,35
7447,25,40,0,5,30
7448,25,40,0,10,25
7449,25,40,0,15,20
7450,25,40,0,20,15
7451,25,40,0,25,10
7452,25,40,0,30,5
7453,25,40,0,35,0
7454,25,40,5,0,30
7455,25,40,5,5,25
7456,25,40,5,10,20
7457,25,40,5,15,15
7458,25,40,5,20,10
7459,25,40,5,25,5
7460,25,40,5,30,0
7461,25,40,10,0,25
7462,25,40,10,5,20
7463,25,40,10,10,15
7464,25,40,10,15,10
7465,25,40,10,20,5
7466,25,40,10,25,0
7467,25,40,15,0,20
7468,25,40,15,5,15
7469,25,40,15,10,10
7470,25,40,15,15,5
7471,25,40,15,20,0
7472,25,40,20,0,15
7473,25,40,20,5,10
7474,25,40,20,10,5
7475,25,40,20,15,0
7476,25,40,25,0,10
7477,25,40,25,5,5
7478,25,40,25,10,0
7479,25,40,30,0,5
7480,25,40,30,5,0
7481,25,40,35,0,0
7482,25,45,0,0,30
7483,25,45,0,5,25
7484,25,45,0,10,20
7485,25,45,0,15,15
7486,25,45,0,20,10
7487,25,45,0,25,5
7488,25,45,0,30,0
7489,25,45,5,0,25
7490,25,45,5,5,20
7491,25,45,5,10,15
7492,25,45,5,15,10
7493,25,45,5,20,5
7494,25,45,5,25,0
7495,25,45,10,0,20
7496,25,45,10,5,15
7497,25,45,10,10,10
7498,25,45,10,15,5
7499,25,45,10,20,0
7500,25,45,15,0,15
7501,25,45,15,5,10
7502,25,45,15,10,5
7503,25,45,15,15,0
7504,25,45,20,0,10
7505,25,45,20,5,5
7506,25,45,20,10,0
7507,25,45,25,0,5
7508,25,45,25,5,0
7509,25,45,30,0,0
7510,25,50,0,0,25
7511,25,50,0,5,20
7512,25,50,0,10,15
